POD Load Time 00:00:01.6770045
Loop 9094 - 00:00:00.0819993 
Loop 9095 - 00:00:00.0639998 
Loop 9096 - 00:00:00.0840003 
Loop 9097 - 00:00:00.0840002 
Loop 9098 - 00:00:00.0710011 
Loop 9099 - 00:00:00.5459990 
Loop 9100 - 00:00:00.0790026 
Loop 9101 - 00:00:00.0839975 
Loop 9102 - 00:00:00.0790001 
Loop 9103 - 00:00:00.0759997 
Loop 9104 - 00:00:00.0730006 
Loop 9105 - 00:00:00.0840008 
Loop 9106 - 00:00:00.5350012 
Loop 9107 - 00:00:00.0670006 
Loop 9108 - 00:00:00.0699979 
Loop 9109 - 00:00:00.0679999 
Loop 9110 - 00:00:00.0730010 
Loop 9111 - 00:00:00.0710006 
Loop 9112 - 00:00:00.5159994 
Loop 9113 - 00:00:00.0750006 
Loop 9114 - 00:00:00.0699997 
Loop 9115 - 00:00:00.0709996 
Loop 9116 - 00:00:00.0700008 
Loop 9117 - 00:00:00.5160008 
Loop 9118 - 00:00:00.0690009 
Loop 9119 - 00:00:00.0719995 
Loop 9120 - 00:00:00.0699990 
Loop 9121 - 00:00:00.5310030 
Loop 9122 - 00:00:00.0689981 
Loop 9123 - 00:00:00.0680015 
Loop 9124 - 00:00:00.5089985 
Loop 9125 - 00:00:00.0730009 
Loop 9126 - 00:00:00.0710016 
Loop 9127 - 00:00:00.0739983 
Loop 9128 - 00:00:00.0730001 
Loop 9129 - 00:00:00.0710002 
Loop 9130 - 00:00:00.0680005 
Loop 9131 - 00:00:00.0719993 
Loop 9132 - 00:00:00.0680007 
Loop 9133 - 00:00:00.0729995 
Loop 9134 - 00:00:00.0690010 
Loop 9135 - 00:00:00.0699985 
Loop 9136 - 00:00:00.0750008 
Loop 9137 - 00:00:00.5060017 
Loop 9138 - 00:00:00.0699996 
Loop 9139 - 00:00:00.0680017 
Loop 9140 - 00:00:00.0699981 
Loop 9141 - 00:00:00.0700056 
Loop 9142 - 00:00:00.0649951 
Loop 9143 - 00:00:00.0719988 
Loop 9144 - 00:00:00.0720017 
Loop 9145 - 00:00:00.0730000 
Loop 9146 - 00:00:00.0680013 
Loop 9147 - 00:00:00.0689985 
Loop 9148 - 00:00:00.0729997 
Loop 9149 - 00:00:00.5130014 
Loop 9150 - 00:00:00.0709989 
Loop 9151 - 00:00:00.0699995 
Loop 9152 - 00:00:00.0730008 
Loop 9153 - 00:00:00.0690027 
Loop 9154 - 00:00:00.0719984 
Loop 9155 - 00:00:00.0729996 
Loop 9156 - 00:00:00.0729988 
Loop 9157 - 00:00:00.0720015 
Loop 9158 - 00:00:00.0719992 
Loop 9159 - 00:00:00.0710009 
Loop 9160 - 00:00:00.5110013 
Loop 9161 - 00:00:00.0649994 
Loop 9162 - 00:00:00.0670007 
Loop 9163 - 00:00:00.0689990 
Loop 9164 - 00:00:00.0640000 
Loop 9165 - 00:00:00.0730006 
Loop 9166 - 00:00:00.0730002 
Loop 9167 - 00:00:00.0689991 
Loop 9168 - 00:00:00.0740003 
Loop 9169 - 00:00:00.0749993 
Loop 9170 - 00:00:00.5080008 
Loop 9171 - 00:00:00.0709991 
Loop 9172 - 00:00:00.0720039 
Loop 9173 - 00:00:00.0709970 
Loop 9174 - 00:00:00.0710011 
Loop 9175 - 00:00:00.0699994 
Loop 9176 - 00:00:00.0700015 
Loop 9177 - 00:00:00.0699986 
Loop 9178 - 00:00:00.0720026 
Loop 9179 - 00:00:00.4929999 
Loop 9180 - 00:00:00.0649986 
Loop 9181 - 00:00:00.0750007 
Loop 9182 - 00:00:00.0699992 
Loop 9183 - 00:00:00.0690018 
Loop 9184 - 00:00:00.0689979 
Loop 9185 - 00:00:00.0720009 
Loop 9186 - 00:00:00.0750005 
Loop 9187 - 00:00:00.5180008 
Loop 9188 - 00:00:00.0770004 
Loop 9189 - 00:00:00.0739981 
Loop 9190 - 00:00:00.0750014 
Loop 9191 - 00:00:00.0740003 
Loop 9192 - 00:00:00.0739998 
Loop 9193 - 00:00:00.0739991 
Loop 9194 - 00:00:00.5310016 
Loop 9195 - 00:00:00.0710001 
Loop 9196 - 00:00:00.0720000 
Loop 9197 - 00:00:00.0690013 
Loop 9198 - 00:00:00.0749992 
Loop 9199 - 00:00:00.0740001 
Loop 9200 - 00:00:00.5130015 
Loop 9201 - 00:00:00.0699992 
Loop 9202 - 00:00:00.0689987 
Loop 9203 - 00:00:00.0660023 
Loop 9204 - 00:00:00.0669994 
Loop 9205 - 00:00:00.5190008 
Loop 9206 - 00:00:00.0670001 
Loop 9207 - 00:00:00.0699997 
Loop 9208 - 00:00:00.0730006 
Loop 9209 - 00:00:00.5169995 
Loop 9210 - 00:00:00.0749996 
Loop 9211 - 00:00:00.0730011 
Loop 9212 - 00:00:00.5110007 
Loop 9213 - 00:00:00.0659982 
Loop 9214 - 00:00:00.0700027 
Loop 9215 - 00:00:00.0709985 
Loop 9216 - 00:00:00.0710023 
Loop 9217 - 00:00:00.0719975 
Loop 9218 - 00:00:00.0730001 
Loop 9219 - 00:00:00.0710020 
Loop 9220 - 00:00:00.0689983 
Loop 9221 - 00:00:00.0640002 
Loop 9222 - 00:00:00.0679992 
Loop 9223 - 00:00:00.0740004 
Loop 9224 - 00:00:00.0690000 
Loop 9225 - 00:00:00.5160019 
Loop 9226 - 00:00:00.0699993 
Loop 9227 - 00:00:00.0719995 
Loop 9228 - 00:00:00.0700017 
Loop 9229 - 00:00:00.0700007 
Loop 9230 - 00:00:00.0679983 
Loop 9231 - 00:00:00.0730002 
Loop 9232 - 00:00:00.0720014 
Loop 9233 - 00:00:00.0670007 
Loop 9234 - 00:00:00.0669983 
Loop 9235 - 00:00:00.0749997 
Loop 9236 - 00:00:00.0670028 
Loop 9237 - 00:00:00.5229987 
Loop 9238 - 00:00:00.0709995 
Loop 9239 - 00:00:00.0770000 
Loop 9240 - 00:00:00.0720005 
Loop 9241 - 00:00:00.0739999 
Loop 9242 - 00:00:00.0650012 
Loop 9243 - 00:00:00.0669995 
Loop 9244 - 00:00:00.0749994 
Loop 9245 - 00:00:00.0720015 
Loop 9246 - 00:00:00.0709985 
Loop 9247 - 00:00:00.0670021 
Loop 9248 - 00:00:00.5070003 
Loop 9249 - 00:00:00.0729984 
Loop 9250 - 00:00:00.0649994 
Loop 9251 - 00:00:00.0670022 
Loop 9252 - 00:00:00.0719999 
Loop 9253 - 00:00:00.0689978 
Loop 9254 - 00:00:00.0740015 
Loop 9255 - 00:00:00.0729999 
Loop 9256 - 00:00:00.0750018 
Loop 9257 - 00:00:00.0689989 
Loop 9258 - 00:00:00.5060009 
Loop 9259 - 00:00:00.0729992 
Loop 9260 - 00:00:00.0730009 
Loop 9261 - 00:00:00.0739991 
Loop 9262 - 00:00:00.0710003 
Loop 9263 - 00:00:00.0729991 
Loop 9264 - 00:00:00.0730001 
Loop 9265 - 00:00:00.0730009 
Loop 9266 - 00:00:00.0720000 
Loop 9267 - 00:00:00.5100045 
Loop 9268 - 00:00:00.0749963 
Loop 9269 - 00:00:00.0730008 
Loop 9270 - 00:00:00.0700008 
Loop 9271 - 00:00:00.0649980 
Loop 9272 - 00:00:00.0710014 
Loop 9273 - 00:00:00.0709994 
Loop 9274 - 00:00:00.0709993 
Loop 9275 - 00:00:00.5100029 
Loop 9276 - 00:00:00.0719987 
Loop 9277 - 00:00:00.0720002 
Loop 9278 - 00:00:00.0729996 
Loop 9279 - 00:00:00.0690014 
Loop 9280 - 00:00:00.0729984 
Loop 9281 - 00:00:00.0700015 
Loop 9282 - 00:00:00.5230018 
Loop 9283 - 00:00:00.0760014 
Loop 9284 - 00:00:00.0729983 
Loop 9285 - 00:00:00.0709994 
Loop 9286 - 00:00:00.0699986 
Loop 9287 - 00:00:00.0710009 
Loop 9288 - 00:00:00.5010022 
Loop 9289 - 00:00:00.0689997 
Loop 9290 - 00:00:00.0679982 
Loop 9291 - 00:00:00.0680005 
Loop 9292 - 00:00:00.0689993 
Loop 9293 - 00:00:00.5080018 
Loop 9294 - 00:00:00.0739998 
Loop 9295 - 00:00:00.0640004 
Loop 9296 - 00:00:00.0700000 
Loop 9297 - 00:00:00.5050004 
Loop 9298 - 00:00:00.0670009 
Loop 9299 - 00:00:00.0709997 
Loop 9300 - 00:00:00.0659995 
Loop 9301 - 00:00:00.0720004 
Loop 9302 - 00:00:00.0739996 
Loop 9303 - 00:00:00.0699997 
Loop 9304 - 00:00:00.0650002 
Loop 9305 - 00:00:00.0689996 
Loop 9306 - 00:00:00.0690011 
Loop 9307 - 00:00:00.0699988 
Loop 9308 - 00:00:00.0709995 
Loop 9309 - 00:00:00.0650022 
Loop 9310 - 00:00:00.5129994 
Loop 9311 - 00:00:00.0730012 
Loop 9312 - 00:00:00.0720006 
Loop 9313 - 00:00:00.0669997 
Loop 9314 - 00:00:00.0689987 
Loop 9315 - 00:00:00.0700002 
Loop 9316 - 00:00:00.0720016 
Loop 9317 - 00:00:00.0719999 
Loop 9318 - 00:00:00.0729991 
Loop 9319 - 00:00:00.0679998 
Loop 9320 - 00:00:00.0739988 
Loop 9321 - 00:00:00.0760014 
Loop 9322 - 00:00:00.5070009 
Loop 9323 - 00:00:00.0689994 
Loop 9324 - 00:00:00.0729996 
Loop 9325 - 00:00:00.0730016 
Loop 9326 - 00:00:00.0709986 
Loop 9327 - 00:00:00.0669998 
Loop 9328 - 00:00:00.0720016 
Loop 9329 - 00:00:00.0709997 
Loop 9330 - 00:00:00.0669992 
Loop 9331 - 00:00:00.0670013 
Loop 9332 - 00:00:00.0690000 
Loop 9333 - 00:00:00.5030014 
Loop 9334 - 00:00:00.0739981 
Loop 9335 - 00:00:00.0730000 
Loop 9336 - 00:00:00.0700016 
Loop 9337 - 00:00:00.0649989 
Loop 9338 - 00:00:00.0710003 
Loop 9339 - 00:00:00.0690001 
Loop 9340 - 00:00:00.0719999 
Loop 9341 - 00:00:00.0699990 
Loop 9342 - 00:00:00.0710028 
Loop 9343 - 00:00:00.5059994 
Loop 9344 - 00:00:00.0680001 
Loop 9345 - 00:00:00.0659995 
Loop 9346 - 00:00:00.0700003 
Loop 9347 - 00:00:00.0660001 
Loop 9348 - 00:00:00.0700007 
Loop 9349 - 00:00:00.0719998 
Loop 9350 - 00:00:00.0710002 
Loop 9351 - 00:00:00.0660008 
Loop 9352 - 00:00:00.5080004 
Loop 9353 - 00:00:00.0729988 
Loop 9354 - 00:00:00.0680006 
Loop 9355 - 00:00:00.0710008 
Loop 9356 - 00:00:00.0650000 
Loop 9357 - 00:00:00.0649990 
Loop 9358 - 00:00:00.0660030 
Loop 9359 - 00:00:00.0689985 
Loop 9360 - 00:00:00.5129997 
Loop 9361 - 00:00:00.0720008 
Loop 9362 - 00:00:00.0720005 
Loop 9363 - 00:00:00.0709989 
Loop 9364 - 00:00:00.0690006 
Loop 9365 - 00:00:00.0710008 
Loop 9366 - 00:00:00.0679984 
Loop 9367 - 00:00:00.5100012 
Loop 9368 - 00:00:00.0699998 
Loop 9369 - 00:00:00.0719987 
Loop 9370 - 00:00:00.0720007 
Loop 9371 - 00:00:00.0709995 
Loop 9372 - 00:00:00.0700014 
Loop 9373 - 00:00:00.5020018 
Loop 9374 - 00:00:00.0689972 
Loop 9375 - 00:00:00.0700011 
Loop 9376 - 00:00:00.0729999 
Loop 9377 - 00:00:00.0660033 
Loop 9378 - 00:00:00.0649974 
Loop 9379 - 00:00:00.0720005 
Loop 9380 - 00:00:00.0699991 
Loop 9381 - 00:00:00.0690010 
Loop 9382 - 00:00:00.0709991 
Loop 9383 - 00:00:00.0710003 
Loop 9384 - 00:00:00.0700000 
Loop 9385 - 00:00:00.0690005 
Loop 9386 - 00:00:00.5200008 
Loop 9387 - 00:00:00.0719992 
Loop 9388 - 00:00:00.0690019 
Loop 9389 - 00:00:00.0699994 
Loop 9390 - 00:00:00.0699990 
Loop 9391 - 00:00:00.0720017 
Loop 9392 - 00:00:00.0719982 
Loop 9393 - 00:00:00.0720013 
Loop 9394 - 00:00:00.0729995 
Loop 9395 - 00:00:00.0720000 
Loop 9396 - 00:00:00.0719992 
Loop 9397 - 00:00:00.0710009 
Loop 9398 - 00:00:00.0739997 
Loop 9399 - 00:00:00.5140015 
Loop 9400 - 00:00:00.0729993 
Loop 9401 - 00:00:00.0720012 
Loop 9402 - 00:00:00.0700001 
Loop 9403 - 00:00:00.0710011 
Loop 9404 - 00:00:00.0709989 
Loop 9405 - 00:00:00.0680003 
Loop 9406 - 00:00:00.0659994 
Loop 9407 - 00:00:00.0709995 
Loop 9408 - 00:00:00.0690016 
Loop 9409 - 00:00:00.0740004 
Loop 9410 - 00:00:00.0739986 
Loop 9411 - 00:00:00.0650000 
Loop 9412 - 00:00:00.5180013 
Loop 9413 - 00:00:00.0700001 
Loop 9414 - 00:00:00.0719993 
Loop 9415 - 00:00:00.0700008 
Loop 9416 - 00:00:00.0709991 
Loop 9417 - 00:00:00.0720005 
Loop 9418 - 00:00:00.0710007 
Loop 9419 - 00:00:00.0680002 
Loop 9420 - 00:00:00.0720009 
Loop 9421 - 00:00:00.0659984 
Loop 9422 - 00:00:00.0689999 
Loop 9423 - 00:00:00.0690008 
Loop 9424 - 00:00:00.5080006 
Loop 9425 - 00:00:00.0650004 
Loop 9426 - 00:00:00.0669985 
Loop 9427 - 00:00:00.0720013 
Loop 9428 - 00:00:00.0760019 
Loop 9429 - 00:00:00.0769982 
Loop 9430 - 00:00:00.0769990 
Loop 9431 - 00:00:00.0700008 
Loop 9432 - 00:00:00.0749996 
Loop 9433 - 00:00:00.0800005 
Loop 9434 - 00:00:00.0770006 
Loop 9435 - 00:00:00.5100007 
Loop 9436 - 00:00:00.0729996 
Loop 9437 - 00:00:00.0800002 
Loop 9438 - 00:00:00.0760018 
Loop 9439 - 00:00:00.0699982 
Loop 9440 - 00:00:00.0730004 
Loop 9441 - 00:00:00.0710003 
Loop 9442 - 00:00:00.0760008 
Loop 9443 - 00:00:00.0779993 
Loop 9444 - 00:00:00.0729987 
Loop 9445 - 00:00:00.5350023 
Loop 9446 - 00:00:00.0770002 
Loop 9447 - 00:00:00.0709996 
Loop 9448 - 00:00:00.0709995 
Loop 9449 - 00:00:00.0760026 
Loop 9450 - 00:00:00.0789976 
Loop 9451 - 00:00:00.0720009 
Loop 9452 - 00:00:00.0729999 
Loop 9453 - 00:00:00.0710001 
Loop 9454 - 00:00:00.5500021 
Loop 9455 - 00:00:00.0699994 
Loop 9456 - 00:00:00.0799993 
Loop 9457 - 00:00:00.0770011 
Loop 9458 - 00:00:00.0749997 
Loop 9459 - 00:00:00.0760003 
Loop 9460 - 00:00:00.0769984 
Loop 9461 - 00:00:00.0780004 
Loop 9462 - 00:00:00.5260026 
Loop 9463 - 00:00:00.0720000 
Loop 9464 - 00:00:00.0700014 
Loop 9465 - 00:00:00.0679964 
Loop 9466 - 00:00:00.0680005 
Loop 9467 - 00:00:00.0650011 
Loop 9468 - 00:00:00.0639998 
Loop 9469 - 00:00:00.5149996 
Loop 9470 - 00:00:00.0689990 
Loop 9471 - 00:00:00.0720014 
Loop 9472 - 00:00:00.0719995 
Loop 9473 - 00:00:00.0699995 
Loop 9474 - 00:00:00.0710010 
Loop 9475 - 00:00:00.5080006 
Loop 9476 - 00:00:00.0750005 
Loop 9477 - 00:00:00.0729987 
Loop 9478 - 00:00:00.0710008 
Loop 9479 - 00:00:00.0700007 
Loop 9480 - 00:00:00.5060017 
Loop 9481 - 00:00:00.0739989 
Loop 9482 - 00:00:00.0659997 
Loop 9483 - 00:00:00.0670007 
Loop 9484 - 00:00:00.5160007 
Loop 9485 - 00:00:00.0749993 
Loop 9486 - 00:00:00.0730000 
Loop 9487 - 00:00:00.5190010 
Loop 9488 - 00:00:00.0690009 
Loop 9489 - 00:00:00.0679999 
Loop 9490 - 00:00:00.0630002 
Loop 9491 - 00:00:00.0660002 
Loop 9492 - 00:00:00.0709985 
Loop 9493 - 00:00:00.0730005 
Loop 9494 - 00:00:00.0690018 
Loop 9495 - 00:00:00.0669982 
Loop 9496 - 00:00:00.0750012 
Loop 9497 - 00:00:00.0749988 
Loop 9498 - 00:00:00.0730006 
Loop 9499 - 00:00:00.0739996 
Loop 9500 - 00:00:00.5310010 
Loop 9501 - 00:00:00.0750029 
Loop 9502 - 00:00:00.0739986 
Loop 9503 - 00:00:00.0689998 
Loop 9504 - 00:00:00.0689986 
Loop 9505 - 00:00:00.0710013 
Loop 9506 - 00:00:00.0660004 
Loop 9507 - 00:00:00.0729991 
Loop 9508 - 00:00:00.0719997 
Loop 9509 - 00:00:00.0739997 
Loop 9510 - 00:00:00.0670017 
Loop 9511 - 00:00:00.0699988 
Loop 9512 - 00:00:00.5100024 
Loop 9513 - 00:00:00.0729984 
Loop 9514 - 00:00:00.0739998 
Loop 9515 - 00:00:00.0700011 
Loop 9516 - 00:00:00.0689992 
Loop 9517 - 00:00:00.0650010 
Loop 9518 - 00:00:00.0709992 
Loop 9519 - 00:00:00.0660002 
Loop 9520 - 00:00:00.0740005 
Loop 9521 - 00:00:00.0720010 
Loop 9522 - 00:00:00.0699990 
Loop 9523 - 00:00:00.5150001 
Loop 9524 - 00:00:00.0710003 
Loop 9525 - 00:00:00.0720012 
Loop 9526 - 00:00:00.0690009 
Loop 9527 - 00:00:00.0699983 
Loop 9528 - 00:00:00.0730011 
Loop 9529 - 00:00:00.0709987 
Loop 9530 - 00:00:00.0710017 
Loop 9531 - 00:00:00.0719989 
Loop 9532 - 00:00:00.0690000 
Loop 9533 - 00:00:00.5110005 
Loop 9534 - 00:00:00.0720005 
Loop 9535 - 00:00:00.0710007 
Loop 9536 - 00:00:00.0669994 
Loop 9537 - 00:00:00.0739994 
Loop 9538 - 00:00:00.0700007 
Loop 9539 - 00:00:00.0719990 
Loop 9540 - 00:00:00.0660005 
Loop 9541 - 00:00:00.0699998 
Loop 9542 - 00:00:00.5160020 
Loop 9543 - 00:00:00.0680004 
Loop 9544 - 00:00:00.0749990 
Loop 9545 - 00:00:00.0700003 
Loop 9546 - 00:00:00.0699994 
Loop 9547 - 00:00:00.0679998 
Loop 9548 - 00:00:00.0680027 
Loop 9549 - 00:00:00.0679992 
Loop 9550 - 00:00:00.5079990 
Loop 9551 - 00:00:00.0720005 
Loop 9552 - 00:00:00.0740001 
Loop 9553 - 00:00:00.0739998 
Loop 9554 - 00:00:00.0740007 
Loop 9555 - 00:00:00.0660017 
Loop 9556 - 00:00:00.0679990 
Loop 9557 - 00:00:00.5150045 
Loop 9558 - 00:00:00.0739966 
Loop 9559 - 00:00:00.0670001 
Loop 9560 - 00:00:00.0669994 
Loop 9561 - 00:00:00.0700003 
Loop 9562 - 00:00:00.0720007 
Loop 9563 - 00:00:00.5010011 
Loop 9564 - 00:00:00.0749991 
Loop 9565 - 00:00:00.0740014 
Loop 9566 - 00:00:00.0739983 
Loop 9567 - 00:00:00.0739999 
Loop 9568 - 00:00:00.5280009 
Loop 9569 - 00:00:00.0779992 
Loop 9570 - 00:00:00.0730004 
Loop 9571 - 00:00:00.0770014 
Loop 9572 - 00:00:00.5300002 
Loop 9573 - 00:00:00.0749999 
Loop 9574 - 00:00:00.0739991 
Loop 9575 - 00:00:00.5300011 
Loop 9576 - 00:00:00.0750003 
Loop 9577 - 00:00:00.0739989 
Loop 9578 - 00:00:00.0730023 
Loop 9579 - 00:00:00.0739983 
Loop 9580 - 00:00:00.0740008 
Loop 9581 - 00:00:00.0750020 
Loop 9582 - 00:00:00.0749999 
Loop 9583 - 00:00:00.0739971 
Loop 9584 - 00:00:00.0730007 
Loop 9585 - 00:00:00.0760023 
Loop 9586 - 00:00:00.0739985 
Loop 9587 - 00:00:00.0740002 
Loop 9588 - 00:00:00.5300030 
Loop 9589 - 00:00:00.0719973 
Loop 9590 - 00:00:00.0740011 
Loop 9591 - 00:00:00.0749990 
Loop 9592 - 00:00:00.0749994 
Loop 9593 - 00:00:00.0750010 
Loop 9594 - 00:00:00.0740024 
Loop 9595 - 00:00:00.0839976 
Loop 9596 - 00:00:00.0860005 
Loop 9597 - 00:00:00.0740010 
Loop 9598 - 00:00:00.0839995 
Loop 9599 - 00:00:00.0849987 
Loop 9600 - 00:00:00.5490026 
Loop 9601 - 00:00:00.0799979 
Loop 9602 - 00:00:00.0690010 
Loop 9603 - 00:00:00.0669997 
Loop 9604 - 00:00:00.0829991 
Loop 9605 - 00:00:00.0819990 
Loop 9606 - 00:00:00.0680012 
Loop 9607 - 00:00:00.0820003 
Loop 9608 - 00:00:00.0830003 
Loop 9609 - 00:00:00.0719999 
Loop 9610 - 00:00:00.0819997 
Loop 9611 - 00:00:00.5670012 
Loop 9612 - 00:00:00.0870005 
Loop 9613 - 00:00:00.0749986 
Loop 9614 - 00:00:00.0680019 
Loop 9615 - 00:00:00.0749991 
Loop 9616 - 00:00:00.0829997 
Loop 9617 - 00:00:00.0780000 
Loop 9618 - 00:00:00.0730019 
Loop 9619 - 00:00:00.0819989 
Loop 9620 - 00:00:00.0829994 
Loop 9621 - 00:00:00.5530026 
Loop 9622 - 00:00:00.0739980 
Loop 9623 - 00:00:00.0810002 
Loop 9624 - 00:00:00.0820014 
Loop 9625 - 00:00:00.0780042 
Loop 9626 - 00:00:00.0749954 
Loop 9627 - 00:00:00.0810031 
Loop 9628 - 00:00:00.0849976 
Loop 9629 - 00:00:00.0779984 
Loop 9630 - 00:00:00.5610028 
Loop 9631 - 00:00:00.0779983 
Loop 9632 - 00:00:00.0860036 
Loop 9633 - 00:00:00.0809966 
Loop 9634 - 00:00:00.0749997 
Loop 9635 - 00:00:00.0740004 
Loop 9636 - 00:00:00.0739998 
Loop 9637 - 00:00:00.0750030 
Loop 9638 - 00:00:00.5159998 
Loop 9639 - 00:00:00.0739990 
Loop 9640 - 00:00:00.0690044 
Loop 9641 - 00:00:00.0659952 
Loop 9642 - 00:00:00.0699997 
Loop 9643 - 00:00:00.0680016 
Loop 9644 - 00:00:00.0740002 
Loop 9645 - 00:00:00.5250013 
Loop 9646 - 00:00:00.0729990 
Loop 9647 - 00:00:00.0720003 
Loop 9648 - 00:00:00.0650004 
Loop 9649 - 00:00:00.0719989 
Loop 9650 - 00:00:00.0730007 
Loop 9651 - 00:00:00.5209997 
Loop 9652 - 00:00:00.0709992 
Loop 9653 - 00:00:00.0690006 
Loop 9654 - 00:00:00.0700055 
Loop 9655 - 00:00:00.0659943 
Loop 9656 - 00:00:00.5000058 
Loop 9657 - 00:00:00.0709969 
Loop 9658 - 00:00:00.0719976 
Loop 9659 - 00:00:00.0650016 
Loop 9660 - 00:00:00.5010005 
Loop 9661 - 00:00:00.0679989 
Loop 9662 - 00:00:00.0690010 
Loop 9663 - 00:00:00.5069996 
Loop 9664 - 00:00:00.0750025 
Loop 9665 - 00:00:00.0729993 
Loop 9666 - 00:00:00.0730003 
Loop 9667 - 00:00:00.0699989 
Loop 9668 - 00:00:00.0739991 
Loop 9669 - 00:00:00.0660003 
Loop 9670 - 00:00:00.0720001 
Loop 9671 - 00:00:00.0720003 
Loop 9672 - 00:00:00.0690008 
Loop 9673 - 00:00:00.0689994 
Loop 9674 - 00:00:00.0710006 
Loop 9675 - 00:00:00.0700002 
Loop 9676 - 00:00:00.5249997 
Loop 9677 - 00:00:00.0749996 
Loop 9678 - 00:00:00.0730008 
Loop 9679 - 00:00:00.0730017 
Loop 9680 - 00:00:00.0739982 
Loop 9681 - 00:00:00.0730007 
Loop 9682 - 00:00:00.0750006 
Loop 9683 - 00:00:00.0729991 
Loop 9684 - 00:00:00.0720011 
Loop 9685 - 00:00:00.0739983 
Loop 9686 - 00:00:00.0770005 
Loop 9687 - 00:00:00.0750021 
Loop 9688 - 00:00:00.5309981 
Loop 9689 - 00:00:00.0720009 
Loop 9690 - 00:00:00.0699994 
Loop 9691 - 00:00:00.0710020 
Loop 9692 - 00:00:00.0649988 
Loop 9693 - 00:00:00.0690005 
Loop 9694 - 00:00:00.0750030 
Loop 9695 - 00:00:00.0709965 
Loop 9696 - 00:00:00.0700006 
Loop 9697 - 00:00:00.0700016 
Loop 9698 - 00:00:00.0729985 
Loop 9699 - 00:00:00.5090024 
Loop 9700 - 00:00:00.0709989 
Loop 9701 - 00:00:00.0690051 
Loop 9702 - 00:00:00.0719939 
Loop 9703 - 00:00:00.0679999 
Loop 9704 - 00:00:00.0670015 
Loop 9705 - 00:00:00.0640002 
Loop 9706 - 00:00:00.0709991 
Loop 9707 - 00:00:00.0730007 
Loop 9708 - 00:00:00.0679998 
Loop 9709 - 00:00:00.5120012 
Loop 9710 - 00:00:00.0739992 
Loop 9711 - 00:00:00.0740031 
Loop 9712 - 00:00:00.0699979 
Loop 9713 - 00:00:00.0709989 
Loop 9714 - 00:00:00.0690014 
Loop 9715 - 00:00:00.0670003 
Loop 9716 - 00:00:00.0680009 
Loop 9717 - 00:00:00.0719983 
Loop 9718 - 00:00:00.5190019 
Loop 9719 - 00:00:00.0709998 
Loop 9720 - 00:00:00.0739990 
Loop 9721 - 00:00:00.0690011 
Loop 9722 - 00:00:00.0689997 
Loop 9723 - 00:00:00.0719998 
Loop 9724 - 00:00:00.0660000 
Loop 9725 - 00:00:00.0740002 
Loop 9726 - 00:00:00.5230028 
Loop 9727 - 00:00:00.0710001 
Loop 9728 - 00:00:00.0739974 
Loop 9729 - 00:00:00.0740012 
Loop 9730 - 00:00:00.0729993 
Loop 9731 - 00:00:00.0780025 
Loop 9732 - 00:00:00.0839996 
Loop 9733 - 00:00:00.5800011 
Loop 9734 - 00:00:00.0819974 
Loop 9735 - 00:00:00.0790003 
Loop 9736 - 00:00:00.0850002 
Loop 9737 - 00:00:00.0890003 
Loop 9738 - 00:00:00.0780010 
Loop 9739 - 00:00:00.5650005 
Loop 9740 - 00:00:00.0779993 
Loop 9741 - 00:00:00.0710004 
Loop 9742 - 00:00:00.0769997 
Loop 9743 - 00:00:00.0689999 
Loop 9744 - 00:00:00.5540018 
Loop 9745 - 00:00:00.0690009 
Loop 9746 - 00:00:00.0739986 
Loop 9747 - 00:00:00.0769991 
Loop 9748 - 00:00:00.5300030 
Loop 9749 - 00:00:00.0729988 
Loop 9750 - 00:00:00.0709997 
Loop 9751 - 00:00:00.5330017 
Loop 9752 - 00:00:00.0689993 
Loop 9753 - 00:00:00.0649992 
Loop 9754 - 00:00:00.0750000 
Loop 9755 - 00:00:00.0750014 
Loop 9756 - 00:00:00.0779986 
Loop 9757 - 00:00:00.0800014 
Loop 9758 - 00:00:00.0719998 
Loop 9759 - 00:00:00.0769986 
Loop 9760 - 00:00:00.0790027 
Loop 9761 - 00:00:00.0809995 
Loop 9762 - 00:00:00.0739982 
Loop 9763 - 00:00:00.0750026 
Loop 9764 - 00:00:00.5400011 
Loop 9765 - 00:00:00.0769980 
Loop 9766 - 00:00:00.0740010 
Loop 9767 - 00:00:00.0770000 
Loop 9768 - 00:00:00.0779983 
Loop 9769 - 00:00:00.0740012 
Loop 9770 - 00:00:00.0710000 
Loop 9771 - 00:00:00.0720747 
Loop 9772 - 00:00:00.0690312 
Loop 9773 - 00:00:00.0730007 
Loop 9774 - 00:00:00.0669995 
Loop 9775 - 00:00:00.0659997 
Loop 9776 - 00:00:00.5260029 
Loop 9777 - 00:00:00.0699986 
Loop 9778 - 00:00:00.0710003 
Loop 9779 - 00:00:00.0720004 
Loop 9780 - 00:00:00.0689999 
Loop 9781 - 00:00:00.0670001 
Loop 9782 - 00:00:00.0720005 
Loop 9783 - 00:00:00.0739991 
Loop 9784 - 00:00:00.0710004 
Loop 9785 - 00:00:00.0649994 
Loop 9786 - 00:00:00.0689996 
Loop 9787 - 00:00:00.5380032 
Loop 9788 - 00:00:00.0759990 
Loop 9789 - 00:00:00.0670000 
Loop 9790 - 00:00:00.0689998 
Loop 9791 - 00:00:00.0689996 
Loop 9792 - 00:00:00.0689998 
